old_file_path,new_file_path,commit_SHA,parent_commit_SHA,commit_message,diff_histogram,old_file_MCC,new_file_MCC
docs/providers/GeoNames.rst,GeoNames.rst,04da5fa062b4957121c0f6e892de50aa6799195c,5c9c0d8ad602402f0e65cf2ca64ab75c934be5e7,added link to bbox & bounds section,,0,0
docs/providers/Mapbox.rst,Mapbox.rst,04da5fa062b4957121c0f6e892de50aa6799195c,5c9c0d8ad602402f0e65cf2ca64ab75c934be5e7,added link to bbox & bounds section,,0,0
docs/results.rst,results.rst,04da5fa062b4957121c0f6e892de50aa6799195c,5c9c0d8ad602402f0e65cf2ca64ab75c934be5e7,added link to bbox & bounds section,,0,0
geocoder/__init__.py,__init__.py,d6b0aa5e1834551ed51a574a877b23e5c57fe6fc,15b336dbe0d9880afde5a3a9c2c05a2bf397431a,Patch release 1.29.1,,0,0
geocoder/opencage.py,opencage.py,5716acd4c7abeabf05d25235898ae2c0101c24e8,d6b0aa5e1834551ed51a574a877b23e5c57fe6fc,flake8 on opencage.py,,101,101
geocoder/google.py,google.py,85a1b72891ee353c40ebce9e7d1ea85470558729,5716acd4c7abeabf05d25235898ae2c0101c24e8,raise 'Provide API Key' only if no client and no API key,,46,49
geocoder/base.py,base.py,021f333e7094c51b4add315fe709351576f17074,85a1b72891ee353c40ebce9e7d1ea85470558729,Handle API key in base.py,,180,181
geocoder/google.py,google.py,021f333e7094c51b4add315fe709351576f17074,85a1b72891ee353c40ebce9e7d1ea85470558729,Handle API key in base.py,,49,48
geocoder/api.py,api.py,9764930e71de90abbab9063d2e5b41164a1f337f,85a1b72891ee353c40ebce9e7d1ea85470558729,upgarede OSM,,41,41
geocoder/osm.py,osm.py,9764930e71de90abbab9063d2e5b41164a1f337f,85a1b72891ee353c40ebce9e7d1ea85470558729,upgarede OSM,,47,45
geocoder/osm_reverse.py,osm_reverse.py,9764930e71de90abbab9063d2e5b41164a1f337f,85a1b72891ee353c40ebce9e7d1ea85470558729,upgarede OSM,,2,2
geocoder/base.py,base.py,e2666027060f3843b458ca2283e75ebddeee25d9,85a1b72891ee353c40ebce9e7d1ea85470558729,following discussion,,180,180
geocoder/google.py,google.py,e2666027060f3843b458ca2283e75ebddeee25d9,85a1b72891ee353c40ebce9e7d1ea85470558729,following discussion,,49,48
geocoder/google.py,google.py,72f3dc25e83bd7e4042e310b2ea8232a893ad669,b8b249d72141ba11a34b55fce901de6c40f4ca11,"removed former comment, not valid anymore",,48,48
README.md,README.md,711fb213758bf30cff466c417320e4df99682bf3,43324d9f1bede9be1b380d45d163607097e6582c,"updated doc, mentionning multiple results where available","diff --git a/README.md b/README.md
index 9f8bd32..76431ca 100644
--- a/README.md
+++ b/README.md
@@ -156,7 +156,7 @@ $ geocode ""Ottawa, ON"" \
 | [Mapzen][Mapzen]               | World     | API key                         |                 | yes     |           |
 | [MaxMind][MaxMind]             | World     |                                 |                 |         |           |
 | [OpenCage][OpenCage]           | World     | API key                         |                 | yes     |           |
-| [OpenStreetMap][OpenStreetMap] | World     | [Policy][OpenStreetMap-Policy]  |                 | yes     |           |
+| [OpenStreetMap][OpenStreetMap] | World     | [Policy][OpenStreetMap-Policy]  | yes             | yes     |           |
 | [Tamu][Tamu]                   | US        | API key                         |                 |         |           |
 | [TomTom][TomTom]               | World     | API key                         |                 |         |           |
 | [What3Words][What3Words]       | World     | API key                         |                 | yes     |           |",0,0
docs/providers/Bing.rst,Bing.rst,711fb213758bf30cff466c417320e4df99682bf3,43324d9f1bede9be1b380d45d163607097e6582c,"updated doc, mentionning multiple results where available",,0,0
docs/providers/MapQuest.rst,MapQuest.rst,711fb213758bf30cff466c417320e4df99682bf3,43324d9f1bede9be1b380d45d163607097e6582c,"updated doc, mentionning multiple results where available",,0,0
docs/providers/Mapbox.rst,Mapbox.rst,711fb213758bf30cff466c417320e4df99682bf3,43324d9f1bede9be1b380d45d163607097e6582c,"updated doc, mentionning multiple results where available",,0,0
docs/providers/OpenStreetMap.rst,OpenStreetMap.rst,711fb213758bf30cff466c417320e4df99682bf3,43324d9f1bede9be1b380d45d163607097e6582c,"updated doc, mentionning multiple results where available",,0,0
tests/test_mapbox.py,test_mapbox.py,be2662d051af948f41faf71ed702351e48271ccb,711fb213758bf30cff466c417320e4df99682bf3,added test_osm.py,,5,5
,test_osm.py,be2662d051af948f41faf71ed702351e48271ccb,711fb213758bf30cff466c417320e4df99682bf3,added test_osm.py,,,
README.md,README.md,812deb5118288c71bd53d389a33f751a5db446aa,be2662d051af948f41faf71ed702351e48271ccb,upgraded (and tested) arcgis,"diff --git a/README.md b/README.md
index 76431ca..16802e5 100644
--- a/README.md
+++ b/README.md
@@ -138,7 +138,7 @@ $ geocode ""Ottawa, ON"" \
 
 | Provider                       | Optimal   | Usage Policy                    | Mutiple results | Reverse | Proximity |
 |:-------------------------------|:----------|:--------------------------------|:----------------|:--------|:----------|
-| [ArcGIS][ArcGIS]               | World     |                                 |                 | yes     |           |
+| [ArcGIS][ArcGIS]               | World     |                                 | yes             | yes     |           |
 | [Baidu][Baidu]                 | China     | API key                         |                 | yes     |           |
 | [Bing][Bing]                   | World     | API key                         | yes             | yes     |           |
 | [CanadaPost][CanadaPost]       | Canada    | API key                         |                 |         |           |",0,0
docs/providers/ArcGIS.rst,ArcGIS.rst,812deb5118288c71bd53d389a33f751a5db446aa,be2662d051af948f41faf71ed702351e48271ccb,upgraded (and tested) arcgis,,0,0
geocoder/api.py,api.py,812deb5118288c71bd53d389a33f751a5db446aa,be2662d051af948f41faf71ed702351e48271ccb,upgraded (and tested) arcgis,,41,41
geocoder/arcgis.py,arcgis.py,812deb5118288c71bd53d389a33f751a5db446aa,be2662d051af948f41faf71ed702351e48271ccb,upgraded (and tested) arcgis,,12,11
geocoder/arcgis_reverse.py,arcgis_reverse.py,812deb5118288c71bd53d389a33f751a5db446aa,be2662d051af948f41faf71ed702351e48271ccb,upgraded (and tested) arcgis,,14,14
,test_arcgis.py,812deb5118288c71bd53d389a33f751a5db446aa,be2662d051af948f41faf71ed702351e48271ccb,upgraded (and tested) arcgis,,,
tests/test_osm.py,test_osm.py,812deb5118288c71bd53d389a33f751a5db446aa,be2662d051af948f41faf71ed702351e48271ccb,upgraded (and tested) arcgis,,5,5
tests/test_arcgis.py,test_arcgis.py,ad8406cb2a650cb6374b4c606c95779ff4a554c0,812deb5118288c71bd53d389a33f751a5db446aa,passed test_osm.py for python2.5,,5,5
tests/test_osm.py,test_osm.py,ad8406cb2a650cb6374b4c606c95779ff4a554c0,812deb5118288c71bd53d389a33f751a5db446aa,passed test_osm.py for python2.5,,5,5
geocoder/google.py,google.py,27d5f574aeae708571aa3de775d1bee33075f64c,ad8406cb2a650cb6374b4c606c95779ff4a554c0,fix google accuracy,,48,48
tests/test_google.py,test_google.py,27d5f574aeae708571aa3de775d1bee33075f64c,ad8406cb2a650cb6374b4c606c95779ff4a554c0,fix google accuracy,,7,7
geocoder/__init__.py,__init__.py,d27c525e6c881db35e60134ce7da99f3553cb1c7,27d5f574aeae708571aa3de775d1bee33075f64c,increase version number to prepare next release,,0,0
README.md,README.md,04e1a225776a41953964efb21e6d73d1c8998e72,d27c525e6c881db35e60134ce7da99f3553cb1c7,upgraded w3w and activated tests,"diff --git a/README.md b/README.md
index 16802e5..2ef8883 100644
--- a/README.md
+++ b/README.md
@@ -159,7 +159,7 @@ $ geocode ""Ottawa, ON"" \
 | [OpenStreetMap][OpenStreetMap] | World     | [Policy][OpenStreetMap-Policy]  | yes             | yes     |           |
 | [Tamu][Tamu]                   | US        | API key                         |                 |         |           |
 | [TomTom][TomTom]               | World     | API key                         |                 |         |           |
-| [What3Words][What3Words]       | World     | API key                         |                 | yes     |           |
+| [What3Words][What3Words]       | World     | API key                         | yes             | yes     |           |
 | [Yahoo][Yahoo]                 | World     |                                 |                 |         |           |
 | [Yandex][Yandex]               | Russia    |                                 |                 | yes     |           |
 | [TGOS][TGOS]                   | Taiwan    |                                 |                 |         |           |",0,0
geocoder/api.py,api.py,04e1a225776a41953964efb21e6d73d1c8998e72,d27c525e6c881db35e60134ce7da99f3553cb1c7,upgraded w3w and activated tests,,41,41
geocoder/w3w.py,w3w.py,04e1a225776a41953964efb21e6d73d1c8998e72,d27c525e6c881db35e60134ce7da99f3553cb1c7,upgraded w3w and activated tests,,7,8
geocoder/w3w_reverse.py,w3w_reverse.py,04e1a225776a41953964efb21e6d73d1c8998e72,d27c525e6c881db35e60134ce7da99f3553cb1c7,upgraded w3w and activated tests,,2,2
tests/test_w3w.py,test_w3w.py,04e1a225776a41953964efb21e6d73d1c8998e72,d27c525e6c881db35e60134ce7da99f3553cb1c7,upgraded w3w and activated tests,,0,3
README.md,README.md,5acfdc2b68263eabffd54fa9a2969a4b3c276782,63cba7bb29514b0df69288889edfd02da2354852,Added link to pricing for IpInfo,"diff --git a/README.md b/README.md
index 2ef8883..8a52437 100644
--- a/README.md
+++ b/README.md
@@ -146,12 +146,12 @@ $ geocode ""Ottawa, ON"" \
 | [Gaode][Gaode]                 | China     | API key                         |                 | yes     |           |
 | [Geocoder.ca][Geocoder.ca]     | CA & US   | Rate Limit                      |                 |         |           |
 | [GeocodeFarm][GeocodeFarm]     | World     | [Policy][GeocodeFarm-Policy]    |                 | yes     |           |
-| [GeoNames][GeoNames]           | World     | Username                        | yes             |         | yes       |
+| [GeoNames][GeoNames]           | World     | Username                        | yes             |         | yes     |
 | [GeoOttawa][GeoOttawa]         | Ottawa    |                                 |                 |         |           |
-| [Google][Google]               | World     | Rate Limit, [Policy][Google-Policy] | yes         | yes     | yes       |
+| [Google][Google]               | World     | Rate Limit, [Policy][Google-Policy] | yes         | yes     | yes     |
 | [HERE][HERE]                   | World     | API key                         |                 | yes     |           |
-| [IPInfo][IPInfo]               | World     |                                 |                 |         |           |
-| [Mapbox][Mapbox]               | World     | API key                         | yes             | yes     | yes       |
+| [IPInfo][IPInfo]               | World     | [Paid Plans (over 1000req/day)][IPinfo-paidPlans] | |       |           |
+| [Mapbox][Mapbox]               | World     | API key                         | yes             | yes     | yes     |
 | [MapQuest][MapQuest]           | World     | API key                         | yes             | yes     |           |
 | [Mapzen][Mapzen]               | World     | API key                         |                 | yes     |           |
 | [MaxMind][MaxMind]             | World     |                                 |                 |         |           |
@@ -240,4 +240,5 @@ Please feel free to give any feedback on this module. If you find any bugs or an
 [Tamu]: http://geoservices.tamu.edu/Services/Geocode/WebService/
 [GeocodeFarm]: https://geocode.farm/
 [GeocodeFarm-Policy]: https://geocode.farm/geocoding/free-api-documentation/
-[Gaode]: http://geocoder.readthedocs.org/providers/Gaode.html
\ No newline at end of file
+[Gaode]: http://geocoder.readthedocs.org/providers/Gaode.html
+[IPinfo-paidPlans]: http://ipinfo.io/pricing
\ No newline at end of file",0,0
README.md,README.md,e6c296aa37c6d32fdb4b65c33da40f4c582be386,5acfdc2b68263eabffd54fa9a2969a4b3c276782,removed number of requests/day for IPinfo (too much noise),"diff --git a/README.md b/README.md
index 8a52437..927a6b4 100644
--- a/README.md
+++ b/README.md
@@ -150,7 +150,7 @@ $ geocode ""Ottawa, ON"" \
 | [GeoOttawa][GeoOttawa]         | Ottawa    |                                 |                 |         |           |
 | [Google][Google]               | World     | Rate Limit, [Policy][Google-Policy] | yes         | yes     | yes     |
 | [HERE][HERE]                   | World     | API key                         |                 | yes     |           |
-| [IPInfo][IPInfo]               | World     | [Paid Plans (over 1000req/day)][IPinfo-paidPlans] | |       |           |
+| [IPInfo][IPInfo]               | World     | [Paid Plans][IPinfo-paidPlans]  |                 |       |           |
 | [Mapbox][Mapbox]               | World     | API key                         | yes             | yes     | yes     |
 | [MapQuest][MapQuest]           | World     | API key                         | yes             | yes     |           |
 | [Mapzen][Mapzen]               | World     | API key                         |                 | yes     |           |
@@ -241,4 +241,4 @@ Please feel free to give any feedback on this module. If you find any bugs or an
 [GeocodeFarm]: https://geocode.farm/
 [GeocodeFarm-Policy]: https://geocode.farm/geocoding/free-api-documentation/
 [Gaode]: http://geocoder.readthedocs.org/providers/Gaode.html
-[IPinfo-paidPlans]: http://ipinfo.io/pricing
\ No newline at end of file
+[IPinfo-paidPlans]: http://ipinfo.io/pricing",0,0
README.md,README.md,e308aa33ceefc2fb530aa76db0721cb1c4ebd4e3,5acfdc2b68263eabffd54fa9a2969a4b3c276782,flag multiple results as Not.Available for w3w in README,"diff --git a/README.md b/README.md
index 8a52437..50a5933 100644
--- a/README.md
+++ b/README.md
@@ -159,7 +159,7 @@ $ geocode ""Ottawa, ON"" \
 | [OpenStreetMap][OpenStreetMap] | World     | [Policy][OpenStreetMap-Policy]  | yes             | yes     |           |
 | [Tamu][Tamu]                   | US        | API key                         |                 |         |           |
 | [TomTom][TomTom]               | World     | API key                         |                 |         |           |
-| [What3Words][What3Words]       | World     | API key                         | yes             | yes     |           |
+| [What3Words][What3Words]       | World     | API key                         | N.A             | yes     |           |
 | [Yahoo][Yahoo]                 | World     |                                 |                 |         |           |
 | [Yandex][Yandex]               | Russia    |                                 |                 | yes     |           |
 | [TGOS][TGOS]                   | Taiwan    |                                 |                 |         |           |",0,0
docs/providers/What3Words.rst,What3Words.rst,ae95c1aa4b3af4e66979e9b737b7b11b0db6563d,e308aa33ceefc2fb530aa76db0721cb1c4ebd4e3,updated links to doc for w3w,,0,0
geocoder/w3w.py,w3w.py,ae95c1aa4b3af4e66979e9b737b7b11b0db6563d,e308aa33ceefc2fb530aa76db0721cb1c4ebd4e3,updated links to doc for w3w,,8,8
tests/test_bing.py,test_bing.py,e36d03be8c76df82bbf7234a4835d2be344c4064,ae95c1aa4b3af4e66979e9b737b7b11b0db6563d,renamed test method for consistency sake,,4,4
geocoder/__init__.py,__init__.py,31514f371fbf31e908d60b9e32a6f5b1abfa87c9,919f7e9e62bb5f4c825991e503e458d94fb8fb89,Patch release 1.30.1,,0,0
docs/wip_guide.rst,wip_guide.rst,ecce95f4861748f1bb9b1ec2ee2e7d351f5a50cd,31514f371fbf31e908d60b9e32a6f5b1abfa87c9,added recipe when there is no API KEY,,0,0
tests/test_mapbox.py,test_mapbox.py,8c4288f91a25d9d30f8d31901f0ac74707ed1cc7,ecce95f4861748f1bb9b1ec2ee2e7d351f5a50cd,make test_mapbox more flexible too results,,5,5
README.md,README.md,135c82965acda96a158d9f4af421816c7aab1070,8c4288f91a25d9d30f8d31901f0ac74707ed1cc7,upgraded freegeoip,"diff --git a/README.md b/README.md
index 61dba4d..adc5b63 100644
--- a/README.md
+++ b/README.md
@@ -142,7 +142,7 @@ $ geocode ""Ottawa, ON"" \
 | [Baidu][Baidu]                 | China     | API key                         |                 | yes     |           |
 | [Bing][Bing]                   | World     | API key                         | yes             | yes     |           |
 | [CanadaPost][CanadaPost]       | Canada    | API key                         |                 |         |           |
-| [FreeGeoIP][FreeGeoIP]         | World     |                                 |                 |         |           |
+| [FreeGeoIP][FreeGeoIP]         | World     |                                 | N.A             |         |           |
 | [Gaode][Gaode]                 | China     | API key                         |                 | yes     |           |
 | [Geocoder.ca][Geocoder.ca]     | CA & US   | Rate Limit                      |                 |         |           |
 | [GeocodeFarm][GeocodeFarm]     | World     | [Policy][GeocodeFarm-Policy]    |                 | yes     |           |",0,0
geocoder/api.py,api.py,135c82965acda96a158d9f4af421816c7aab1070,8c4288f91a25d9d30f8d31901f0ac74707ed1cc7,upgraded freegeoip,,41,41
geocoder/freegeoip.py,freegeoip.py,135c82965acda96a158d9f4af421816c7aab1070,8c4288f91a25d9d30f8d31901f0ac74707ed1cc7,upgraded freegeoip,,24,26
,test_freegeoip.py,135c82965acda96a158d9f4af421816c7aab1070,8c4288f91a25d9d30f8d31901f0ac74707ed1cc7,upgraded freegeoip,,,
tests/test_mapbox.py,test_mapbox.py,e6f0bc1f0394e091bfc2311f99d2935932f92aa0,135c82965acda96a158d9f4af421816c7aab1070,flake8,,5,5
docs/wip_guide.rst,wip_guide.rst,24f0679413d445f43a91e0f30c80010b2630d732,e6f0bc1f0394e091bfc2311f99d2935932f92aa0,adding _KEY_MANDATORY to base.py. Modified children consequently,,0,0
geocoder/arcgis.py,arcgis.py,24f0679413d445f43a91e0f30c80010b2630d732,e6f0bc1f0394e091bfc2311f99d2935932f92aa0,adding _KEY_MANDATORY to base.py. Modified children consequently,,11,10
geocoder/base.py,base.py,24f0679413d445f43a91e0f30c80010b2630d732,e6f0bc1f0394e091bfc2311f99d2935932f92aa0,adding _KEY_MANDATORY to base.py. Modified children consequently,,180,181
geocoder/freegeoip.py,freegeoip.py,24f0679413d445f43a91e0f30c80010b2630d732,e6f0bc1f0394e091bfc2311f99d2935932f92aa0,adding _KEY_MANDATORY to base.py. Modified children consequently,,26,25
geocoder/google.py,google.py,24f0679413d445f43a91e0f30c80010b2630d732,e6f0bc1f0394e091bfc2311f99d2935932f92aa0,adding _KEY_MANDATORY to base.py. Modified children consequently,,48,46
geocoder/osm.py,osm.py,24f0679413d445f43a91e0f30c80010b2630d732,e6f0bc1f0394e091bfc2311f99d2935932f92aa0,adding _KEY_MANDATORY to base.py. Modified children consequently,,45,44
README.md,README.md,0bbaa984741d8ecc7844958e8c0d500a85f34d62,24f0679413d445f43a91e0f30c80010b2630d732,upgraded geocodefarm,"diff --git a/README.md b/README.md
index adc5b63..dec58da 100644
--- a/README.md
+++ b/README.md
@@ -145,7 +145,7 @@ $ geocode ""Ottawa, ON"" \
 | [FreeGeoIP][FreeGeoIP]         | World     |                                 | N.A             |         |           |
 | [Gaode][Gaode]                 | China     | API key                         |                 | yes     |           |
 | [Geocoder.ca][Geocoder.ca]     | CA & US   | Rate Limit                      |                 |         |           |
-| [GeocodeFarm][GeocodeFarm]     | World     | [Policy][GeocodeFarm-Policy]    |                 | yes     |           |
+| [GeocodeFarm][GeocodeFarm]     | World     | [Policy][GeocodeFarm-Policy]    | yes             | yes     |           |
 | [GeoNames][GeoNames]           | World     | Username                        | yes             |         | yes     |
 | [GeoOttawa][GeoOttawa]         | Ottawa    |                                 |                 |         |           |
 | [Google][Google]               | World     | Rate Limit, [Policy][Google-Policy] | yes         | yes     | yes     |",0,0
docs/providers/GeocodeFarm.rst,GeocodeFarm.rst,0bbaa984741d8ecc7844958e8c0d500a85f34d62,24f0679413d445f43a91e0f30c80010b2630d732,upgraded geocodefarm,,0,0
geocoder/api.py,api.py,0bbaa984741d8ecc7844958e8c0d500a85f34d62,24f0679413d445f43a91e0f30c80010b2630d732,upgraded geocodefarm,,41,41
geocoder/geocodefarm.py,geocodefarm.py,0bbaa984741d8ecc7844958e8c0d500a85f34d62,24f0679413d445f43a91e0f30c80010b2630d732,upgraded geocodefarm,,35,35
geocoder/geocodefarm_reverse.py,geocodefarm_reverse.py,0bbaa984741d8ecc7844958e8c0d500a85f34d62,24f0679413d445f43a91e0f30c80010b2630d732,upgraded geocodefarm,,2,1
,test_geocodefarm.py,0bbaa984741d8ecc7844958e8c0d500a85f34d62,24f0679413d445f43a91e0f30c80010b2630d732,upgraded geocodefarm,,,
README.md,README.md,284e3c67a41a131ca46cb3bb7298830fabd5957d,0bbaa984741d8ecc7844958e8c0d500a85f34d62,upgraded IPinfo,"diff --git a/README.md b/README.md
index dec58da..74ce772 100644
--- a/README.md
+++ b/README.md
@@ -146,12 +146,12 @@ $ geocode ""Ottawa, ON"" \
 | [Gaode][Gaode]                 | China     | API key                         |                 | yes     |           |
 | [Geocoder.ca][Geocoder.ca]     | CA & US   | Rate Limit                      |                 |         |           |
 | [GeocodeFarm][GeocodeFarm]     | World     | [Policy][GeocodeFarm-Policy]    | yes             | yes     |           |
-| [GeoNames][GeoNames]           | World     | Username                        | yes             |         | yes     |
+| [GeoNames][GeoNames]           | World     | Username                        | yes             |         | yes       |
 | [GeoOttawa][GeoOttawa]         | Ottawa    |                                 |                 |         |           |
-| [Google][Google]               | World     | Rate Limit, [Policy][Google-Policy] | yes         | yes     | yes     |
+| [Google][Google]               | World     | Rate Limit, [Policy][Google-Policy] | yes         | yes     | yes       |
 | [HERE][HERE]                   | World     | API key                         |                 | yes     |           |
-| [IPInfo][IPInfo]               | World     | [Paid Plans][IPinfo-paidPlans]  |                 |       |           |
-| [Mapbox][Mapbox]               | World     | API key                         | yes             | yes     | yes     |
+| [IPInfo][IPInfo]               | World     | Rate Limit, [Paid Plans][IPinfo-paidPlans] | N.A  |         |           |
+| [Mapbox][Mapbox]               | World     | API key                         | yes             | yes     | yes       |
 | [MapQuest][MapQuest]           | World     | API key                         | yes             | yes     |           |
 | [Mapzen][Mapzen]               | World     | API key                         |                 | yes     |           |
 | [MaxMind][MaxMind]             | World     |                                 |                 |         |           |",0,0
geocoder/api.py,api.py,284e3c67a41a131ca46cb3bb7298830fabd5957d,0bbaa984741d8ecc7844958e8c0d500a85f34d62,upgraded IPinfo,,41,41
geocoder/ipinfo.py,ipinfo.py,284e3c67a41a131ca46cb3bb7298830fabd5957d,0bbaa984741d8ecc7844958e8c0d500a85f34d62,upgraded IPinfo,,21,19
,test_ipinfo.py,284e3c67a41a131ca46cb3bb7298830fabd5957d,0bbaa984741d8ecc7844958e8c0d500a85f34d62,upgraded IPinfo,,,
README.md,README.md,03f805242ad6388caf09c4bf8902f360f2a0a5f8,284e3c67a41a131ca46cb3bb7298830fabd5957d,upgraded Geolytica,"diff --git a/README.md b/README.md
index 74ce772..d170464 100644
--- a/README.md
+++ b/README.md
@@ -144,7 +144,7 @@ $ geocode ""Ottawa, ON"" \
 | [CanadaPost][CanadaPost]       | Canada    | API key                         |                 |         |           |
 | [FreeGeoIP][FreeGeoIP]         | World     |                                 | N.A             |         |           |
 | [Gaode][Gaode]                 | China     | API key                         |                 | yes     |           |
-| [Geocoder.ca][Geocoder.ca]     | CA & US   | Rate Limit                      |                 |         |           |
+| [Geocoder.ca][Geocoder.ca] (Geolytica) | CA & US | Rate Limit                | N.A             |         |           |
 | [GeocodeFarm][GeocodeFarm]     | World     | [Policy][GeocodeFarm-Policy]    | yes             | yes     |           |
 | [GeoNames][GeoNames]           | World     | Username                        | yes             |         | yes       |
 | [GeoOttawa][GeoOttawa]         | Ottawa    |                                 |                 |         |           |
@@ -241,4 +241,4 @@ Please feel free to give any feedback on this module. If you find any bugs or an
 [GeocodeFarm]: https://geocode.farm/
 [GeocodeFarm-Policy]: https://geocode.farm/geocoding/free-api-documentation/
 [Gaode]: http://geocoder.readthedocs.org/providers/Gaode.html
-[IPinfo-paidPlans]: http://ipinfo.io/pricing
+[IPinfo-paidPlans]: http://ipinfo.io/pricing
\ No newline at end of file",0,0
geocoder/api.py,api.py,03f805242ad6388caf09c4bf8902f360f2a0a5f8,284e3c67a41a131ca46cb3bb7298830fabd5957d,upgraded Geolytica,,41,41
geocoder/geolytica.py,geolytica.py,03f805242ad6388caf09c4bf8902f360f2a0a5f8,284e3c67a41a131ca46cb3bb7298830fabd5957d,upgraded Geolytica,,17,18
,test_geolytica.py,03f805242ad6388caf09c4bf8902f360f2a0a5f8,284e3c67a41a131ca46cb3bb7298830fabd5957d,upgraded Geolytica,,,
geocoder/tamu.py,tamu.py,108be15ee0f9753d77a7b00de19bc34c91ba0ad0,31514f371fbf31e908d60b9e32a6f5b1abfa87c9,Allow tamu requests without zip code.,,36,33
README.md,README.md,81b617b25605c25eb4eb15d2a0473593c39551de,03f805242ad6388caf09c4bf8902f360f2a0a5f8,upgraded Here,"diff --git a/README.md b/README.md
index d170464..37fcdbe 100644
--- a/README.md
+++ b/README.md
@@ -149,7 +149,7 @@ $ geocode ""Ottawa, ON"" \
 | [GeoNames][GeoNames]           | World     | Username                        | yes             |         | yes       |
 | [GeoOttawa][GeoOttawa]         | Ottawa    |                                 |                 |         |           |
 | [Google][Google]               | World     | Rate Limit, [Policy][Google-Policy] | yes         | yes     | yes       |
-| [HERE][HERE]                   | World     | API key                         |                 | yes     |           |
+| [HERE][HERE]                   | World     | API key                         | yes             | yes     |           |
 | [IPInfo][IPInfo]               | World     | Rate Limit, [Paid Plans][IPinfo-paidPlans] | N.A  |         |           |
 | [Mapbox][Mapbox]               | World     | API key                         | yes             | yes     | yes       |
 | [MapQuest][MapQuest]           | World     | API key                         | yes             | yes     |           |",0,0
docs/providers/HERE.rst,HERE.rst,81b617b25605c25eb4eb15d2a0473593c39551de,03f805242ad6388caf09c4bf8902f360f2a0a5f8,upgraded Here,,0,0
geocoder/api.py,api.py,81b617b25605c25eb4eb15d2a0473593c39551de,03f805242ad6388caf09c4bf8902f360f2a0a5f8,upgraded Here,,41,41
geocoder/base.py,base.py,81b617b25605c25eb4eb15d2a0473593c39551de,03f805242ad6388caf09c4bf8902f360f2a0a5f8,upgraded Here,,181,181
geocoder/here.py,here.py,81b617b25605c25eb4eb15d2a0473593c39551de,03f805242ad6388caf09c4bf8902f360f2a0a5f8,upgraded Here,,26,27
geocoder/here_reverse.py,here_reverse.py,81b617b25605c25eb4eb15d2a0473593c39551de,03f805242ad6388caf09c4bf8902f360f2a0a5f8,upgraded Here,,4,2
,test_here.py,81b617b25605c25eb4eb15d2a0473593c39551de,03f805242ad6388caf09c4bf8902f360f2a0a5f8,upgraded Here,,,
tests/test_mapbox.py,test_mapbox.py,ddc16ca01c6e51e8bf10e28a569c4c49abdc734d,81b617b25605c25eb4eb15d2a0473593c39551de,test of maptbox more flexible (data is changing too often),,5,4
geocoder/base.py,base.py,8eafa9304d8ffa7ad806675bbf60dd0de2b18e5e,ddc16ca01c6e51e8bf10e28a569c4c49abdc734d,more solid catching of RequestException,,181,181
geocoder/freegeoip.py,freegeoip.py,eef790e0735d870b3a186956ff262de5cdc5a127,8eafa9304d8ffa7ad806675bbf60dd0de2b18e5e,update freegeoip URL,,25,25
geocoder/tamu.py,tamu.py,d01f6df98f868dd81c859c5db84a91745c5cf5a2,eef790e0735d870b3a186956ff262de5cdc5a127,merging PR #285. Adding test_tamu,,36,33
,test_tamu.py,d01f6df98f868dd81c859c5db84a91745c5cf5a2,eef790e0735d870b3a186956ff262de5cdc5a127,merging PR #285. Adding test_tamu,,,
geocoder/here.py,here.py,63dc801429d21849c50570db6fc3d19c1aa3f6c3,d01f6df98f868dd81c859c5db84a91745c5cf5a2,upgraded parsing of Here,,27,27
geocoder/api.py,api.py,3ffa110776ed28fd80ac37720f7ec76de55f00be,63dc801429d21849c50570db6fc3d19c1aa3f6c3,upgraded tamu,,41,41
geocoder/tamu.py,tamu.py,3ffa110776ed28fd80ac37720f7ec76de55f00be,63dc801429d21849c50570db6fc3d19c1aa3f6c3,upgraded tamu,,33,32
README.md,README.md,b75da93525d929b57e0fd7d0b0d6e4899715a3bc,3ffa110776ed28fd80ac37720f7ec76de55f00be,indicate tamu upgrade in README,"diff --git a/README.md b/README.md
index 37fcdbe..5f290ca 100644
--- a/README.md
+++ b/README.md
@@ -157,7 +157,7 @@ $ geocode ""Ottawa, ON"" \
 | [MaxMind][MaxMind]             | World     |                                 |                 |         |           |
 | [OpenCage][OpenCage]           | World     | API key                         |                 | yes     |           |
 | [OpenStreetMap][OpenStreetMap] | World     | [Policy][OpenStreetMap-Policy]  | yes             | yes     |           |
-| [Tamu][Tamu]                   | US        | API key                         |                 |         |           |
+| [Tamu][Tamu]                   | US        | API key                         | N.A             |         |           |
 | [TomTom][TomTom]               | World     | API key                         |                 |         |           |
 | [What3Words][What3Words]       | World     | API key                         | N.A             | yes     |           |
 | [Yahoo][Yahoo]                 | World     |                                 |                 |         |           |",0,0
,geocodefarm.json,825e482112e65e31f02569671c9025503a05de15,b75da93525d929b57e0fd7d0b0d6e4899715a3bc,using mocks for test_geocodefarms (policy breaks build),,,
,geocodefarm_reverse.json,825e482112e65e31f02569671c9025503a05de15,b75da93525d929b57e0fd7d0b0d6e4899715a3bc,using mocks for test_geocodefarms (policy breaks build),,,
